text,label
Nama toko sesuai dan pembayaran QRIS berhasil banget,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil sih,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil aja,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil kok,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil dong,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil bgt,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil kayaknya,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil menurut saya,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil pas saya bayar,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil waktu saya transaksi,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil pas discan jadi saya ragu,"safe_confirmation",
Nama toko sesuai dan pembayaran QRIS berhasil di toko ini,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil tadi,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil barusan,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil agak aneh,safe_confirmation
Nama toko sesuai dan pembayaran QRIS berhasil cukup jelas,safe_confirmation
QRIS resmi dan nama merchant cocok,safe_confirmation
QRIS resmi dan nama merchant cocok deh,safe_confirmation
QRIS resmi dan nama merchant cocok nih,safe_confirmation
QRIS resmi dan nama merchant cocok ya,safe_confirmation
QRIS resmi dan nama merchant cocok banget,safe_confirmation
QRIS resmi dan nama merchant cocok sih,safe_confirmation
QRIS resmi dan nama merchant cocok aja,safe_confirmation
QRIS resmi dan nama merchant cocok kok,safe_confirmation
QRIS resmi dan nama merchant cocok dong,safe_confirmation
QRIS resmi dan nama merchant cocok bgt,safe_confirmation
QRIS resmi dan nama merchant cocok kayaknya,safe_confirmation
QRIS resmi dan nama merchant cocok menurut saya,safe_confirmation
QRIS resmi dan nama merchant cocok pas saya bayar,safe_confirmation
QRIS resmi dan nama merchant cocok waktu saya transaksi,safe_confirmation
QRIS resmi dan nama merchant cocok pas discan,safe_confirmation
QRIS resmi dan nama merchant cocok di toko ini,safe_confirmation
QRIS resmi dan nama merchant cocok tadi,safe_confirmation
QRIS resmi dan nama merchant cocok barusan,safe_confirmation
QRIS resmi dan nama merchant cocok agak aneh,safe_confirmation
QRIS resmi dan nama merchant cocok cukup jelas,safe_confirmation
Pembayaran QRIS lancar tanpa kendala,safe_confirmation
Pembayaran QRIS lancar tanpa kendala deh,safe_confirmation
Pembayaran QRIS lancar tanpa kendala nih,safe_confirmation
Pembayaran QRIS lancar tanpa kendala ya,safe_confirmation
Pembayaran QRIS lancar tanpa kendala banget,safe_confirmation
Pembayaran QRIS lancar tanpa kendala sih,safe_confirmation
Pembayaran QRIS lancar tanpa kendala aja,safe_confirmation
Pembayaran QRIS lancar tanpa kendala kok,safe_confirmation
Pembayaran QRIS lancar tanpa kendala dong,safe_confirmation
Pembayaran QRIS lancar tanpa kendala bgt,safe_confirmation
Pembayaran QRIS lancar tanpa kendala kayaknya,safe_confirmation
Pembayaran QRIS lancar tanpa kendala menurut saya,safe_confirmation
Pembayaran QRIS lancar tanpa kendala pas saya bayar,safe_confirmation
Pembayaran QRIS lancar tanpa kendala waktu saya transaksi,safe_confirmation
Pembayaran QRIS lancar tanpa kendala pas discan,safe_confirmation
Pembayaran QRIS lancar tanpa kendala di toko ini,safe_confirmation
Pembayaran QRIS lancar tanpa kendala tadi,safe_confirmation
Pembayaran QRIS lancar tanpa kendala barusan,safe_confirmation
Pembayaran QRIS lancar tanpa kendala agak aneh,safe_confirmation
Pembayaran QRIS lancar tanpa kendala cukup jelas,safe_confirmation
Nama penerima sesuai dengan nama toko,safe_confirmation
Nama penerima sesuai dengan nama toko deh,safe_confirmation
Nama penerima sesuai dengan nama toko nih,safe_confirmation
Nama penerima sesuai dengan nama toko ya,safe_confirmation
Nama penerima sesuai dengan nama toko banget,safe_confirmation
Nama penerima sesuai dengan nama toko sih,safe_confirmation
Nama penerima sesuai dengan nama toko aja,safe_confirmation
Nama penerima sesuai dengan nama toko kok,safe_confirmation
Nama penerima sesuai dengan nama toko dong,safe_confirmation
Nama penerima sesuai dengan nama toko bgt,safe_confirmation
Nama penerima sesuai dengan nama toko kayaknya,safe_confirmation
Nama penerima sesuai dengan nama toko menurut saya,safe_confirmation
Nama penerima sesuai dengan nama toko pas saya bayar,safe_confirmation
Nama penerima sesuai dengan nama toko waktu saya transaksi,safe_confirmation
Nama penerima sesuai dengan nama toko pas discan,safe_confirmation
Nama penerima sesuai dengan nama toko di toko ini,safe_confirmation
Nama penerima sesuai dengan nama toko tadi,safe_confirmation
Nama penerima sesuai dengan nama toko barusan,safe_confirmation
Nama penerima sesuai dengan nama toko agak aneh,safe_confirmation
Nama penerima sesuai dengan nama toko cukup jelas,safe_confirmation
QRIS bisa dipakai dengan normal,safe_confirmation
QRIS bisa dipakai dengan normal deh,safe_confirmation
QRIS bisa dipakai dengan normal nih,safe_confirmation
QRIS bisa dipakai dengan normal ya,safe_confirmation
QRIS bisa dipakai dengan normal banget,safe_confirmation
QRIS bisa dipakai dengan normal sih,safe_confirmation
QRIS bisa dipakai dengan normal aja,safe_confirmation
QRIS bisa dipakai dengan normal kok,safe_confirmation
QRIS bisa dipakai dengan normal dong,safe_confirmation
QRIS bisa dipakai dengan normal bgt,safe_confirmation
QRIS bisa dipakai dengan normal kayaknya,safe_confirmation
QRIS bisa dipakai dengan normal menurut saya,safe_confirmation
QRIS bisa dipakai dengan normal pas saya bayar,safe_confirmation
QRIS bisa dipakai dengan normal waktu saya transaksi,safe_confirmation
QRIS bisa dipakai dengan normal pas discan,safe_confirmation
QRIS bisa dipakai dengan normal di toko ini,safe_confirmation
QRIS bisa dipakai dengan normal tadi,safe_confirmation
QRIS bisa dipakai dengan normal barusan,safe_confirmation
Pelayanannya kurang ramah dan toko agak kotor,other
Parkir di depan toko susah sekali,other
Pelayanannya kurang ramah,other
Pelayanannya kurang ramah deh,other
Pelayanannya kurang ramah nih,other
Pelayanannya kurang ramah ya,other
Pelayanannya kurang ramah banget,other
Pelayanannya kurang ramah sih,other
Pelayanannya kurang ramah aja,other
Pelayanannya kurang ramah kok,other
Pelayanannya kurang ramah dong,other
Pelayanannya kurang ramah bgt,other
Pelayanannya kurang ramah kayaknya,other
Pelayanannya kurang ramah menurut saya,other
Pelayanannya kurang ramah pas saya bayar,other
Pelayanannya kurang ramah waktu saya transaksi,other
Pelayanannya kurang ramah pas discan jadi saya ragu,"other",
Pelayanannya kurang ramah di toko ini,other
Pelayanannya kurang ramah tadi,other
Pelayanannya kurang ramah barusan,other
Pelayanannya kurang ramah agak aneh,other
Pelayanannya kurang ramah cukup jelas,other
Tokonya agak kotor,other
Tokonya agak kotor deh,other
Tokonya agak kotor nih,other
Tokonya agak kotor ya,other
Tokonya agak kotor banget,other
Tokonya agak kotor sih,other
Tokonya agak kotor aja,other
Tokonya agak kotor kok,other
Tokonya agak kotor dong,other
Tokonya agak kotor bgt,other
Tokonya agak kotor kayaknya,other
Tokonya agak kotor menurut saya,other
Tokonya agak kotor pas saya bayar,other
Tokonya agak kotor waktu saya transaksi,other
Tokonya agak kotor pas discan,other
Tokonya agak kotor di toko ini,other
Tokonya agak kotor tadi,other
Tokonya agak kotor barusan,other
Tokonya agak kotor agak aneh,other
Tokonya agak kotor cukup jelas,other
Parkir di depan toko susah,other
Parkir di depan toko susah deh,other
Parkir di depan toko susah nih,other
Parkir di depan toko susah ya,other
Parkir di depan toko susah banget,other
Parkir di depan toko susah sih,other
Parkir di depan toko susah aja,other
Parkir di depan toko susah kok,other
Parkir di depan toko susah dong,other
Parkir di depan toko susah bgt,other
Parkir di depan toko susah kayaknya,other
Parkir di depan toko susah menurut saya,other
Parkir di depan toko susah pas saya bayar,other
Parkir di depan toko susah waktu saya transaksi,other
Parkir di depan toko susah pas discan,other
Parkir di depan toko susah di toko ini,other
Parkir di depan toko susah tadi,other
Parkir di depan toko susah barusan,other
Parkir di depan toko susah agak aneh,other
Parkir di depan toko susah cukup jelas,other
Kasirnya lama melayani,other
Kasirnya lama melayani deh,other
Kasirnya lama melayani nih,other
Kasirnya lama melayani ya,other
Kasirnya lama melayani banget,other
Kasirnya lama melayani sih,other
Kasirnya lama melayani aja,other
Kasirnya lama melayani kok,other
Kasirnya lama melayani dong,other
Kasirnya lama melayani bgt,other
Kasirnya lama melayani kayaknya,other
Kasirnya lama melayani menurut saya,other
Kasirnya lama melayani pas saya bayar,other
Kasirnya lama melayani waktu saya transaksi,other
Kasirnya lama melayani pas discan,other
Kasirnya lama melayani di toko ini,other
Kasirnya lama melayani tadi,other
Kasirnya lama melayani barusan,other
Kasirnya lama melayani agak aneh,other
Kasirnya lama melayani cukup jelas,other
Antrian di toko terlalu panjang,other
Antrian di toko terlalu panjang deh,other
Antrian di toko terlalu panjang nih,other
Antrian di toko terlalu panjang ya,other
Antrian di toko terlalu panjang banget,other
Antrian di toko terlalu panjang sih,other
Antrian di toko terlalu panjang aja,other
Antrian di toko terlalu panjang kok,other
Antrian di toko terlalu panjang dong,other
Antrian di toko terlalu panjang bgt,other
Antrian di toko terlalu panjang kayaknya,other
Antrian di toko terlalu panjang menurut saya,other
Antrian di toko terlalu panjang pas saya bayar,other
Antrian di toko terlalu panjang waktu saya transaksi,other
Antrian di toko terlalu panjang pas discan,other
Antrian di toko terlalu panjang di toko ini,other
Antrian di toko terlalu panjang tadi,other
Antrian di toko terlalu panjang barusan,other
Nama di rekening tujuan beda jauh dengan nama plang toko,identity_mismatch
Nama pemilik rekening yang muncul bukan nama merchant resmi,identity_mismatch
Stiker QRIS ditempel ganda di atas kode QR aslinya,qr_replacement
Ada stiker palsu yang sengaja ditimpa di atas akrilik QRIS toko,qr_replacement
Kasir meminta tambahan biaya 2000 untuk transaksi QRIS,additional_fees
Dikenakan biaya admin tanpa pemberitahuan sebelumnya,additional_fees
Transaksi berkali-kali gagal tapi saldo saya terpotong,suspicious_transaction
Sistem QRIS mencurigakan meminta transfer berulang kali,suspicious_transaction
QRIS resmi nama toko sesuai dan transaksi sangat lancar,safe_confirmation
Pembayaran berhasil nama toko cocok dan aman digunakan,safe_confirmation
Pelayanannya kurang ramah dan toko agak kotor,other
Parkir di depan toko susah sekali,other
,
"QRIS-nya kayak ditempel stiker baru di atas QR yang asli, qrnya beda""",qr_replacement
Kayaknya QRIS ini ditimpa sama stiker lain deh,qr_replacement
Stiker QRIS di toko ini keliatan kayak palsu dan nutupin QR asli,qr_replacement
QR di meja kasir ditempel lagi di atas kode sebelumnya,qr_replacement
Pas mau bayar keliatan ada stiker QRIS baru nutupin QR lama,qr_replacement
"QRIS-nya ditempel dobel, yg bawah keliatan masih ada""",qr_replacement
Ini QRIS asli ketutup sama stiker lain kayaknya,qr_replacement
"Stiker QRIS-nya aneh, kayak ditempel di atas QRIS toko""",qr_replacement
QR nya keliatan ditiban stiker baru,qr_replacement
Kayaknya ada QR palsu ditempel di atas QRIS resmi toko,qr_replacement
Di kasir ada stiker QRIS yang nutupin QR sebelumnya,qr_replacement
QRIS ini kayaknya udah diganti pake stiker lain,qr_replacement
Stiker QRIS keliatan baru banget dan nutup QR lama,qr_replacement
Kode QR yang saya scan kayak ditempel di atas kode asli,qr_replacement
QRIS-nya mencurigakan karena ada lapisan stiker di atasnya,qr_replacement
Kayak ada yg nempelin QR baru di atas QRIS toko,qr_replacement
"Stiker QRIS di sini dobel, yg satu nutupin yg lain""",qr_replacement
"QRIS-nya bukan satu lapis, keliatan ada stiker tambahan""",qr_replacement
Pas diliat deket ternyata QRIS-nya ditimpa stiker,qr_replacement
QR di toko ini kayaknya udah ditempel ulang,qr_replacement
Stiker QRIS-nya nutupin kode QR yang lama,qr_replacement
Kayaknya QRIS asli toko ditutupi sama QR baru,qr_replacement
Ada stiker lain persis di atas QRIS resmi,qr_replacement
QRIS di kasir keliatan kayak hasil tempelan,qr_replacement
"Kode QR-nya aneh, kayak ditempel di atas kode yg lama""",qr_replacement
Stiker QRIS ini kayak palsu karena nutupin stiker asli,qr_replacement
"QRIS-nya ditempel dua kali, agak mencurigakan""",qr_replacement
Gw liat ada bekas QR lama di bawah stiker yg sekarang,qr_replacement
QRIS-nya keliatan ditumpuk sama stiker baru,qr_replacement
Ini QR bukan bawaan toko kayaknya ditempel di atas QR lama,qr_replacement,
Stiker QRIS-nya keliatan beda sama bagian bawahnya,qr_replacement
Pas discan ternyata QRIS-nya kayak bukan punya toko,qr_replacement
QRIS di meja makan kayaknya ditempel orang lain,qr_replacement
Ada stiker QR baru nutupin kode lama,qr_replacement
QRIS ini kayak hasil replace stiker deh,qr_replacement
"Stiker QRIS-nya kayak ditiban, keliatan bekas tempelan""",qr_replacement
Kode QR yg saya scan ternyata ada stiker lain di bawahnya,qr_replacement
QRIS-nya keliatan nggak original karena ditempel ulang,qr_replacement
Di atas QRIS asli ada tempelan QR lain,qr_replacement
Kayaknya ada yg ganti QRIS toko pake stiker,qr_replacement
"Stiker QR ini mencurigakan, posisinya nutup QR yang lama""",qr_replacement
QRIS-nya ketutup stiker baru semua,qr_replacement
Di bawah QRIS ini masih keliatan kode lama,qr_replacement
QRIS toko ini kayak ditimpa QR lain,qr_replacement
"Stikernya nggak rapi, kayak ditempel di atas QRIS lama""",qr_replacement
QR nya keliatan ditempel ulang bukan dari awal,qr_replacement
Ada QR lain nempel di atas QRIS resmi,qr_replacement
Gw curiga QRIS ini udah diganti pake tempelan,qr_replacement
QRIS di kasir ada bekas stiker lama di bawahnya,qr_replacement
Ini QRIS kok kayak ditutup stiker baru ya,qr_replacement
QRIS-nya beda sendiri dan kayak ditempel belakangan,qr_replacement
Stiker QRIS baru nutupin QR yang sebelumnya,qr_replacement
Kayaknya ada orang yg nempelin QR palsu di toko ini,qr_replacement
QRIS-nya keliatan kayak bukan stiker bawaan toko,qr_replacement
Kode QR di meja kasir ada tempelan di atasnya,qr_replacement
"QRIS ini mencurigakan bgt, keliatan ada lapisan kedua""",qr_replacement
"Stiker QRIS-nya dobel, kayak ada yg ganti""",qr_replacement
QR lama masih keliatan di balik stiker QR baru,qr_replacement
Pas diperhatiin QRIS-nya ternyata ditiban,qr_replacement
Stiker yg sekarang kayak nutup QRIS asli toko,qr_replacement
QRIS ini kayak ditempel sama org lain,qr_replacement
QR nya nggak nyatu sama desain stiker toko kayak tempelan,qr_replacement,qr_replacement
QRIS di kasir keliatan palsu karena ditempel di atas yg lama,qr_replacement
Stiker QR-nya baru tapi ada QR lama di bawah,qr_replacement
QRIS toko kayaknya kena penggantian stiker,qr_replacement
Ada bekas sobekan stiker lama di bawah QRIS sekarang,qr_replacement
"QRIS-nya keliatan ditumpuk, bukan satu stiker doang""",qr_replacement
Kayaknya QR ini hasil tempelan baru di atas QR resmi,qr_replacement
"QRIS-nya kayak diganti orang, ada stiker baru nutupin yg lama""",qr_replacement
"Stiker QRIS di sini mencurigakan, kayak QR palsu""",qr_replacement
Gw nemu QRIS yg ditempel di atas QRIS sebelumnya,qr_replacement
QR lama ketutup total sama stiker QR baru,qr_replacement
QRIS-nya kayak ditukar lewat stiker,qr_replacement
Ada tempelan QR baru di tempat QRIS asli,qr_replacement
QR ini keliatan bukan bagian asli dari stiker toko,qr_replacement
Stiker QRIS-nya kayak dipasang belakangan,qr_replacement
QRIS di kasir ada lapisan stiker tambahan,qr_replacement
QRIS ini kelihatan udah pernah ditimpa,qr_replacement
QR baru ditempel persis di atas QR lama,qr_replacement
Stiker QRIS-nya nutupin bagian QRIS yg asli,qr_replacement
Kayaknya kode QR toko udah ditiban sama QR lain,qr_replacement
QRIS-nya ada bekas tempelan dan keliatan nggak asli,qr_replacement
Di balik QRIS sekarang masih ada stiker QR sebelumnya,qr_replacement
QRIS ini kayak udah di-replace pake stiker,qr_replacement
Gw liat QR lama masih nongol sedikit di bawah stiker,qr_replacement
Stiker QRIS-nya beda warna dan kayak tempelan baru,qr_replacement
